section,date,title,cluster
3,2024-10-26,정시교육 1강 후기,3
3,2024-10-26,수시 추가합격 관련 질문,0
3,2024-10-26,의대 증원으로 자유전공 어떻게 될까요,3
3,2024-10-26,이 기사를 보면 의대증원의 방향에 대해 의문점이 들어요,4
3,2024-10-25,정시로 약대를 가려면,3
3,2024-10-25,윤석열표 혁신 이 가져온 끔찍한 현실,0
3,2024-10-25,의대 증원된게 학교 입결에 영향이 많이 갈까요,3
3,2024-10-25,2025수시경쟁률 가장 높은 경쟁률을 기록한 약대 전형은 평균보다 낮은 경쟁률을 기록한 곳도 알아봅시다,3
3,2024-10-22,의대,3
3,2024-10-24,의대 농어촌전형은 특히 더 이슈가 되는것 같아요,0
3,2024-10-20,선진국의 의대증원과정 비교기사입니다,0
3,2024-10-21,이번 주 입시위키LIVE 공지입니다,3
3,2024-10-21,국민대 붙었는데 가천대 갔어요 이 말은 과연 어느 정도까지 진실로 봐야 할까 가천대,3
3,2024-10-21,지방유학 가려다 다시 대치동으로,0
3,2024-10-21,한번 싫어진 사람은 절교합니다,0
3,2024-10-21,민주 아무것도 안하다가 이제와서 민주당 탓,0
3,2024-10-25,세상에 의대에 관심있는 학생들 보세요,0
3,2024-10-22,수능일은 다가오고,0
3,2024-10-22,조금 더 많은 인원이 힘을 합해야함,0
3,2024-10-28,에휴 이재명 만난 박단 전공의 대표,0
3,2024-10-23,입시요강 변동으로 생기는 입결 변화 feat 연세대,3
3,2024-10-23,응원 부탁드립니다,0
3,2024-10-23,끝까지 최선을 다하길,0
3,2024-10-24,의료 개혁은 윤석열이 완승 하는 분위기네,4
3,2024-10-22,2025정시 37개 약대 723명 수시 정시 합산 1762명의 41 해당,2
3,2024-10-28,의대증원 광고비만 120억 태운 정부,0
3,2024-10-29,역대급 입시변화 의대증원 사탐런,3
3,2024-11-05,2026 사탐으로 지원가능한 수리논술 List 의약학 포함,3
3,2024-11-04,의대 증원 치대 나군이 떨어진다,2
3,2024-11-04,요즘 상급병원,0
3,2024-11-04,민주당 창당이후 처음으로 옳은 결정,0
3,2024-11-04,기사공유 의대 빼면 요즘 대학 간판 학과 어디 이과는 AI 반도체 급부상,3
3,2024-11-03,정시로 한약학과 가려면,3
3,2024-11-03,91 100 2 99 99로 의대안돼요,0
3,2024-11-03,인스타 댓글창 보는데 진짜 어지럽네,0
3,2024-11-04,칸나님도 의대 증원은 못참으셨구나,0
3,2024-11-03,지난해 카이스트 박사 졸업생 117명 18 이 해외로 TT,0
3,2024-11-03,늘봄지원실장 1452명이 반영되어서 한시적으로 늘어난겁니다,0
3,2024-11-02,19,0
3,2024-11-02,8 7 입시위키라이브 무엇이든 물어보세요 후기,3
3,2024-11-03,6주차 베트남으로 갈래요 한국 의사 수십명 지원,4
3,2024-11-01,의대교수님들의 적극적인 메시지,0
3,2024-11-01,2024 11 01 금 1일차 긍정맘 의대 증원에 서울대 공대도 타격 영어 문법 공부 평균 7 8세에 시작 삼성전자 목표주가 줄하향,0
3,2024-11-01,지지율 17 취임 이후 최저 창간 33주년 특집,0
3,2024-11-01,오늘 아침 여론조사 전화 받았어요 02 3426 3602,0
3,2024-10-28,점공만 보면 교과전형 폭등한것 같지 않나요,3
3,2024-10-28,유행 산업 따라 정부 지원 들쭉날쭉 공대생 미래 불안,3
3,2024-10-28,서울대 신입생 자퇴 급증,2
3,2024-10-29,내년 의대 정원은 어떻게 될지 미지순가요,3
3,2024-10-29,원광보건대학교 추합 가능성,0
3,2024-10-30,청약통장 납입금 25만원으로 올린 이유가 이거였나요,0
3,2024-10-28,무한 N수 서울대 신입생 자퇴 급증 3년간 611명 올해 1학기 11명 2학기 심화 예상,3
3,2024-10-30,내신 3등급도 의대 지원 했다,3
3,2024-10-31,성결대 SKU창의인재 토론 면접 후기 최초합,0
3,2024-10-31,수능이 2주 남았네요,0
3,2024-10-31,공유 검찰 뇌물 당내 여론조작 혐의 신영대 구속영장 청구,0
3,2024-10-31,다다음 주가 수능인데 계속 정원 줄이라는 의사들,0
3,2024-10-31,2025년 의대정시 변화사항,3
3,2024-11-01,성결대 vs 한신대 vs 한경대 vs 대진대 vs 강남대,0
3,2024-10-30,모욕죄 특정성에 대해 질문드립니다,0
3,2024-09-28,건보 탕진하고 의료수가 올리는게 최종 목표인 정부,4
3,2024-11-06,2025정시 상위15개대 2024정시 계열별 입결 톱5 눈치싸움 모집인원 핵심변수,3
3,2024-11-05,강남은 피부질환 생기면 다른 지역 피부과 가야됨,4
3,2024-11-17,가채점 정시라인 부탁드립니다,2
3,2024-11-17,이명재 교육장관 취임,0
3,2024-11-18,아무래도 실채점 뜨고 변표까지 나와야 제대로 윤곽이 나오려나요,3
3,2024-11-17,의대증원보다 서울대증원이 2만배는 더 시급함,0
3,2024-11-18,이 정도면 서성한 문닫고 들어갈 수 있나요,0
3,2024-11-17,올해부터 메디컬 인기 떨어질거 같은데,0
3,2024-11-17,성대논술 본 분들 어땠다고 하나요,2
3,2024-11-18,2025 전필과목 온라인 추가될까요,0
3,2024-11-18,교대 정시 원서접수 가이드 필독 권장,3
3,2024-11-16,연세대 미래 학우 자율융합 최초합 궁금한 거 있음 물어보세용,3
3,2024-11-16,지금 9칸이면 발뻗잠,3
3,2024-11-17,06년생이 최악의 세대인가,0
3,2024-11-16,영어 4년간 수능 중에 젤 쉽지 않음,0
3,2024-11-16,1 6 삼수생 경북치 학종 합격가능성,0
3,2024-11-16,동영상 후기 진학사 사용방법 1 3탄,3
3,2024-11-16,이제 조금만 시간이 지나면 시간단위로 꿈이 바뀜,0
3,2024-11-17,역시 정시보다 수시,3
3,2024-11-17,정시러들께 알려드립니다,3
3,2024-11-15,의대 약대 공부량 비슷한가요,3
3,2024-11-15,정시 어느 정도 갈 수 있나요,3
3,2024-11-15,고3 아들과 주말 데이트 맛집 추천해 주세요 아들자랑도 좀 할게요,3
3,2024-11-15,증원의대 지역 교과,3
3,2024-11-15,24학번 의예과 합격생들 면접 질문 받습니다,3
3,2024-11-15,2024 11 14 pm 8 30,3
3,2024-11-16,안동대 국립경국대 NUG 전형 간호학과,0
3,2024-11-18,강남 학군지 폭동일어날 듯,3
3,2024-11-18,고속성장 연초록을 희망으로 나중 정시지원 생각해도 될까요,3
3,2024-11-19,연대 활우 합격률,3
3,2024-11-21,내년 재수생도 더 많을까요,2
3,2024-11-21,의대와 약대,3
3,2024-11-21,이건 또 무슨 날벼락인가요 갑자기 신입생수 줄인다고,2
3,2024-11-20,선생님 질문 드려요,3
3,2024-11-20,실질적인 의대 순위,0
3,2024-11-20,근데 궁금한게 있는데,0
3,2024-11-20,어느정도 가능할까요 어려울까요 도움을 부탁드립니다,0
3,2024-11-20,이성적으로 의대 가능할까요,3
3,2024-11-20,동국대 wise 의대 합 불 여부 질문,3
3,2024-11-20,건국대 의대vs경북대 의대,0
3,2024-11-20,대학가기 전 누가 알려줬으면 하는 것들 정리,0
3,2024-11-19,경제학자들은 의대 증원을 어떻게 생각하나,4
3,2024-11-19,내년 의대 어떻게 되려는지,0
3,2024-11-19,편입 티오는 늘어날까요,3
3,2024-11-19,내년 고3되는데 N수생들로 인한 걱정 안되시나요,3
3,2024-11-19,의대 증원 백지화,4
3,2024-11-19,의대증원 대비 부분별한 예산 편성 저지 청원,0
3,2024-11-19,입시 지켜 봐야할 연대 논술 이슈,0
3,2024-11-19,2합7은 많이 맞췄겠죠,3
3,2024-11-19,한의대에서 이번 의대 증원으로 의치대 도전,0
3,2024-11-18,쉬운 수능에 의대 포함 주요대학 합격선 이의신청 접수도 150건 넘겨,3
3,2024-11-18,친구 딸내미,3
3,2024-11-19,특목고VS일반고,3
3,2024-11-18,경상대의대 지역교과 최저는 충족했는데 내신이 낮아요,3
3,2024-11-18,이번 수능이 쉽다고들 하는데,3
3,2024-11-15,영남대 일반교과,3
3,2024-11-05,학군지 불패,0
3,2024-11-15,왜 06년에 아이를 낳았을까요,2
3,2024-11-15,부모님도움없이 재수,3
3,2024-11-09,광운대 전자과 면접형 예비 38,0
3,2024-11-09,국민의힘 강명구 김형동 의원 국립의대 신설토론회,0
3,2024-11-09,국민청원 일단 100명 완료 일주일후인 16일에 공개 그때 전파필요합니다 의평원 및 예산낭비에 대한 교육위원회 전문위원실의 의견을 적극 수용해주십시오,0
3,2024-11-09,학점 학점은행제 관련 고민 있으신분들께,3
3,2024-11-08,동아대 간호,0
3,2024-11-08,의대 증원 첫 수능에 N수생 대거 응시 작년처럼 어려울 것,3
3,2024-11-08,세명대 임상병리 예비 11,3
3,2024-11-08,올해 추합 경향,3
3,2024-11-08,공유 수능 D 7 의대 증원 첫 수능에 N수생 대거 응시 작년처럼 어려울 것,3
3,2024-11-08,이번에 하향을 많이넣은걸까요,0
3,2024-11-08,의대증원 2천명이 촉발한 의료재앙 개념도,0
3,2024-11-10,대찬학원 예비고3 설명회 문자,2
3,2024-11-07,수시 6논술 정시러인 아이 학부모가 해야할일 여쭤보아요,3
3,2024-11-07,수능이후 고3 정시전략,3
3,2024-11-07,2025학년도 정시 대비 입학모집요강 분석 서울대편,3
3,2024-11-07,당정은 빨리 한동훈 중심으로,0
3,2024-10-20,단독 2025정시 빅5 의대 183명 모집 성대 40명 증가 면접 비율 반영 연대 가톨릭대 주목,3
3,2024-11-06,단독 2025정시 상위15개대 2024정시 계열별 입결 톱5 눈치싸움 모집인원 핵심변수,3
3,2024-11-06,2024 11 06 pm 8 00,3
3,2024-11-06,내년에 다시 가고 싶은 설명회,3
3,2024-11-06,돈없고 백없으면 정말 서러워요 저도 오늘 병원후기,0
3,2024-11-06,현역 고3들 멘탈 어떤가요,3
3,2024-11-06,영상 조동찬 의학전문기자 11월 2일에 여야의정이 한자리에 모였었다,0
3,2024-11-05,의대증원 논리도 없고 법리도 없고 과학은 첨부터 없었다,0
3,2024-11-07,강원대 의대,3
3,2024-11-10,당장 등록금 환불할 돈도 없으면서 무슨 물적 인적 교육 환경을 조성 한단 말인가,0
3,2024-11-10,아이가 진로를 못 정할때 사주나 손금 적성검사 같은거 도움될까요,0
3,2024-11-10,의대 증원 첫 수능 고난도 문제 대비해야,2
3,2024-11-14,의대 증원에 재수생 폭증 21년 만의 최대 규모 2025 수능 대혼전 예고,3
3,2024-11-14,수능날이네요,0
3,2024-11-14,그래도 의대 증원 때문에,3
3,2024-11-14,의대증원빈대님 거짓말과 허위사실을 유포했으면 사과를 하는 것이 도리랍니다,0
3,2024-11-14,예비 의대 희망자들은 봐라,0
3,2024-11-14,수능이 끝났네요,3
3,2024-11-14,의대 증원 증말로,3
3,2024-11-14,수능 추억,0
3,2024-11-14,국어 출제 총평 요약,2
3,2024-11-13,우리 아이는 학교를 못 갔지만 친구들의 아들딸을 위해 기도했습니다,0
3,2024-11-13,52주 신고가 11 13,0
3,2024-11-13,전의학연의 80일 발자취,0
3,2024-11-14,애매하게 사실이니까 수능 이후의 과대해석 우는 학생의 전화,0
3,2024-11-13,서영 거꾸로 개요 2,0
3,2024-11-12,2025 수능 응시생과 난이도 전망은,3
3,2024-11-13,재수생 우르르 의대 증원 첫 수능 예비소집일 표정은,0
3,2024-11-12,이거 보셨나요 쇼킹하네요,0
3,2024-11-13,8760시간 혹은 그 이상을 레이스 준비로 달려온 모두에게 수능 D 1 응원,3
3,2024-11-13,드뎌 수능입니다,0
3,2024-11-12,단독 의료계 2025년 의대 정원 300명 축소안 제시,0
3,2024-11-13,영재학교 알아보기 경쟁률 및 서울대 등록자 서울과학고 입학 전형 및 자기소개서,3
3,2024-11-11,수능 물수능,0
3,2024-11-11,D 3 국어 탐구 수학 순서로 불수능 앞번호 고난도 배치 매력적인 오답유도,3
3,2024-11-11,11 11 52주 신고가 종목 LK삼양 팬젠 펩트론 한화시스템,0
3,2024-11-11,이번 식품영양학과 지원율이 다 폭팔했던데,0
3,2024-11-15,수시6의대 수능 최저 올 충족했어요,0
3,2024-10-20,수능준비 어렵다는 전제를 깔아놔야 한대요,3
3,2024-10-13,정시교육1강 10 12 후기,3
3,2024-10-20,착한 후니님들 나쁜 말들에 지치시면 안되요,0
3,2024-09-29,의대 증원하는데 초딩 의대반 방지법이라,0
3,2024-09-28,갤럽 지지율 70대이상 몰표 에 간신히 반등 윤 정부 체코원전 대출 돈 못 받고 날릴 수도 대통령 맘대로 의료를 파괴시키네요 현직 대통령 와이프를 윤석열표 새 독립기념관 245억 들여 종로에 이승만,0
3,2024-09-28,용산NOW 독대 재요청 용산 침묵 길어지는 이유는 빠른 성사 중요한 것 아냐,0
3,2024-09-29,2024 08 07 라이브 후기 무엇이든 물어보세요,3
3,2024-10-09,보수신문 동아일보도 의료붕괴를 걱정 한다 세금 30조원이 투입된다,0
3,2024-10-09,삼성전자도 무너지는데 정부는 의료 붕괴에 올인하고 있읍니다 무정부 상태,0
3,2024-10-09,내년에도 안돌아가는게 맞을꺼같은데요,0
3,2024-10-09,의사가 죽어야 삼성전자가 아니 대한민국이 산다,4
3,2024-10-08,송중랑캠프 논평 대한국의 의료계가 퇴화한다,4
3,2024-10-08,베리타스알파 빅5 의대 183명 모집 성대 40명 증가 면접 비율 반영 연대 가톨릭대 주목,3
3,2024-10-08,의대 감원한다니까 또 술렁이는 대치동,3
3,2024-10-08,이번 의대 증원으로,0
3,2024-10-08,2007년생 황금돼지띠,3
3,2024-10-08,어찌해야할까요,3
3,2024-10-08,국감현장 이주호 장관 의대 5년제 계획은 특정 집단의 의견만 듣고 발표한 것,0
3,2024-10-08,뇌졸증은 당연하고 중병 시 이젠 치료도 못받고,4
3,2024-10-07,의대 1년 감축은 사실이 아닙니다 by 정부,0
3,2024-10-07,국감 소감 문의,0
3,2024-10-07,국감현장 갓주영님 오후 질의,0
3,2024-09-29,부동산 기초 학습 아파트 투자 시 학군의 중요성 학군이 미치는 영향 알아보기,0
3,2024-10-07,0 미적분 선택자 다 맞기 위한 조금의 생각,3
3,2024-09-27,의대증원 필히 되길,0
3,2024-09-27,의대 증원 과학고 지원에는 큰 영향이 없었네요,3
3,2024-09-26,올해 수능은 한두 문제 싸움이 될 듯 합니다,2
3,2024-09-26,맹장염도 이제 위험 국가가 무너지네요,0
3,2024-09-26,의평원은 건드리면 증원된 학교 학생들은 해외 진출이 안됩니다,0
3,2024-09-26,한국 의사 수 OECD 꼴찌 누구 때문인가,4
3,2024-09-26,삼성전자 최고 브레인의 의대 증원 의견 블라인드,4
3,2024-09-26,집회탄압현장,0
3,2024-09-26,대입개편안 수능을 4일간 본다니,0
3,2024-09-27,여자친구가 빅5 대병 간호사인데 JPG 디씨 개념글,4
3,2024-09-27,누구 한편만 드는 정치 얘기 아니구요 답답하네요,4
3,2024-09-27,의대생 수업 거부에도 국가장학금 신청,0
3,2024-09-27,07년생들의 입시,3
3,2024-09-27,순천향의대 vs 경북대의대,0
3,2024-09-27,반수생 유입 후 시대인재 성적의 변화,3
3,2024-09-27,푸념 feat 어지럽고 허탈한 마음,3
3,2024-09-27,가격인상하면 수요는 줄어든다 의료개혁 핵심,0
3,2024-09-27,괜히 이런 생각이 드네요 팔자대로 살아간다,0
3,2024-09-27,교육뉴스 9 26,0
3,2024-09-27,의사들 실제 연봉 jpg,4
3,2024-09-27,내신 3등급도 의대가 가능하단게 맞나요,3
3,2024-09-27,변호사협회 의대정원 문제 등판 법치주의 관점서 문제 많아,4
3,2024-10-06,간콩이 서포터즈 10기 간호대생이 정리한 의대 증원 의대교수입장vs정부입장 간단정리,4
3,2024-10-06,증원 의대 5년제 한다는데 지금이 기회같네요,0
3,2024-10-06,의대증원이 정시에 미치는 영향이 어떤게 있을까요,2
3,2024-10-02,수능 전초전 9월 모의평가 만점자 6월의 10배 이슈요약 관련기사 모음,3
3,2024-10-02,주수호 빵 사려고 3시간 기다리면서 진료대기는 의사 부족 탓,0
3,2024-10-02,10월 2일 수 출석부,0
3,2024-10-02,깊은 한숨,0
3,2024-10-02,서울대 vs 교육부,0
3,2024-10-01,서울대 의대 학생 휴학 첫 승인 교육부 감사 착수할 것,0
3,2024-10-01,공유 9평이 이렇다면 수능은 어떨까 출처 오르비,2
3,2024-10-01,현대서양의학은 딥스 어둠의 세력 카자리안 가짜유대인 가 합법적으로 인류를 대량학살하는 도구입니다,0
3,2024-10-01,2025 9모 물리 1 변별 실패 국민신문고에 민원 요청,2
3,2024-09-30,초등의대반 규제 법안 발의,0
3,2024-09-30,2022년 강남에서 아버지가 갈 응급실을 찾을 수 없었다,4
3,2024-09-30,성균관 의대 MMI,2
3,2024-09-30,한동훈 대표님의 정치를 보여 주세요,0
3,2024-09-30,전공의 관련 기사요,4
3,2024-09-30,의사가 되고 싶으면 한의대에 가면 됩니다,4
3,2024-09-29,만 명 몰린 의대 수시 혼돈의 2025 대입 기사,2
3,2024-09-29,지역인재 의대증원 영향,3
3,2024-09-30,한의협 한의사 2년 더 가르쳐 의사면허 부여하자,0
3,2024-09-30,부산 시민의 입장에서 전공의 파업의 긍정적 효과,4
3,2024-10-02,야간옥외집회 질문드립니다,0
3,2024-10-02,서울대의대 휴학승인이 의미하는 바는,2
3,2024-10-02,안녕하세요,0
3,2024-10-03,이분 겁나 웃겨요 의사쌤들은,0
3,2024-10-06,법원이 쐐기 박았다 27년 만의 의대증원 사실상 확정,0
3,2024-10-06,끝이 보이지 않는 치킨 게임 의대생 증원 사태,0
3,2024-10-06,정부 의대생 휴학 조건부 승인 의대 5년제로 단축도 검토,0
3,2024-10-06,의대과정 5년 단축 검토,0
3,2024-10-06,90년 중반에 연대 의대와 고대 법대,0
3,2024-10-06,진짜 안아프게 건강관리 잘해야 합니다,0
3,2024-10-05,현직 의사가 공개한 분야별 평균 월급 jpg,0
3,2024-10-05,차기 식약처장 2파전,0
3,2024-10-05,헐 의료관련분야에 계신 분들,4
3,2024-09-26,의사수가 남아돈다,4
3,2024-10-05,고3 애들 요즘 멘탈 괜찮나요,0
3,2024-10-04,내년 신입생,0
3,2024-10-04,대학들 휴학처리 당길 수 있을까요,0
3,2024-10-04,무전공 늘렸는데 수시 모집 시큰둥,3
3,2024-10-04,이번 의대증원으로,3
3,2024-10-04,공공의료기관 의사 3천500여명 부족 연봉 6억여원까지 치솟아,4
3,2024-10-04,신장내과가 원래 예약이꽉차나요 뭐지,0
3,2024-10-04,1968년 도쿄대 전학년 유급사태,0
3,2024-10-04,국가비상금으로 또 해외순방 윤석열 열일 감사,0
3,2024-10-03,서울대 정시 지원 라인 공유,2
3,2024-10-05,의사와 의대생들에 대한 착각,4
3,2024-10-20,금투세 폐지 의대증원 폐지 기타 등 용맹정진,0
3,2024-09-25,트리플이슈 모니터링 의대 정원 증원,4
3,2024-09-25,서울의대 의평원 압박 나선 교육부 규탄,0
3,2024-10-16,대치아이파크 23평 26 5억 신고가,0
3,2024-10-16,고속성장분석기 가채점판 202410,3
3,2024-10-15,3기 운영진님께 드리는 부탁의 글,0
3,2024-10-15,또 의새가 의새했다 JPG 디씨 개념글,0
3,2024-10-15,전공의파업,0
3,2024-10-15,지코스모 현재 상황,0
3,2024-10-16,의대 논술 경북대학교 의에과 의학논술,3
3,2024-10-15,강남 목동 분당 지금 좆됨 JPG 디씨 개념글,0
3,2024-10-15,천재교육 밀크티 설명회 다녀온 후기,3
3,2024-10-15,기사 연세대 논술 옆사람 답안지 보일 정도,0
3,2024-10-16,여러분은 어떻게 생각하십니까 똥이 더러워서 피하는거지 무서워서 피하는 건 아니잖습니까,0
3,2024-10-14,공지 충북대 국정감사 대응은 10월18일 금 오후 1시30분 충북대 의과대학 앞에서 모입니다,0
3,2024-10-14,의사 수는 어떻게 추계하나,0
3,2024-10-14,정시교육 1강 복습 24 10 12,3
3,2024-10-14,1강 교육 후기,3
3,2024-10-14,고려대학교 안암병원 신경과 연구간호사 모집,4
3,2024-10-14,2024 10 12 pm 2 00,3
3,2024-10-14,KNS 자퇴하고 정시러 도전 진짜 말도 안 되는 소리 하지 마세요 급변하는 앞으로의 입시 이야기 교육 신진대사 EP 20,3
3,2024-10-13,서울 학군지 살다가 지방이사하신분 계신가요,0
3,2024-10-16,단독 임현택 회장 2025학년도 의대증원 재논의 가능 증거 있다 각 대학 모집요강 등에 재논의 여지 명문화,0
3,2024-10-13,정시교육 1강 복습 24 10 12 질문 있습니다,3
3,2024-10-16,출처 괜찮은 뉴스 의대증원 나군 치대,0
3,2024-10-17,한동훈과 보궐선거 결과 의미,0
3,2024-10-19,올해 입결 하락할수도 있는 계약학과,3
3,2024-10-19,2025고교선택 분당맹모가 묻고 한솔고가 답하다,3
3,2024-10-20,의료 파행 속 의대생 현역병 입대 올해 1000명 돌파 작년 대비 4배,0
3,2024-10-20,12월 1일 가슴이 뻥 뚫리는 고입 진학설명회 사전 공지 및 특강 수업 안내 수정 고등부 진학 설명회 일정 번경,3
3,2024-10-19,의료계 7500명 수업 단언컨대 불가 가르칠 교수도 실습할 기자재도 부족,0
3,2024-10-19,충북대 총장이 말했던 해부학 실습 예정지 사진,0
3,2024-10-19,30중후반 의사입장서 솔직담백한 내용으로 하나씩 내부고발 한다 JPG 디씨 개념글,4
3,2024-10-18,의사 2000명 증원하면 공대 의대 되나요,0
3,2024-10-18,호남 전북지역인재 컷,3
3,2024-10-18,2024년 10월 18일 뉴스 오늘뉴스 특보 개괄뉴스 간추린뉴스 뉴스속보,0
3,2024-10-18,아 진짜 미친 나라,0
3,2024-10-18,시대인재에서 예비고1설명회하네요,3
3,2024-10-18,내년에 25학번 우선수강이라는데,0
3,2024-10-17,3년간 의대 가려고 카이스트 학생 189명 자퇴,0
3,2024-10-17,얼마나 빡치면 말을 더듬으시네,0
3,2024-10-17,지도 베테랑 김창식 대구진학지도협의회 회장 어느 해보다 변별력 중요 불수능 넘어 마그마수능 이란 말 나올 수도,3
3,2024-10-17,KAIST 의대진학 자퇴 석박사 4명 포함 3년새 182명,3
3,2024-10-17,병원 불친절 어이 없네요,4
3,2024-10-17,한국과학기술원 KAIST 3년 새 의대 진학 자퇴학생 182명 석 박사과정도 4명,0
3,2024-10-16,2024 2 7 라이브 후기 역대급 입시변화 의대정원 폭증 사탐런,3
3,2024-10-13,한통수와 화해를 권하는놈,0
3,2024-10-13,동영상 후기 입시요강 변동으로 생기는 입결 변화 feat 연세대,3
3,2024-09-28,의사들의 거짓과 위선의 다람쥐 쳇바퀴,4
3,2024-11-21,전의학연의 다짐,0
3,2024-09-24,인구 감소 시 학군지는 선호도가 더 높아질 것입니다,0
3,2024-09-24,교육계 혼돈의 연속,0
3,2024-09-24,29살 이과 1 6 교과 메디컬 가능성 있을까요,3
3,2024-09-24,근데 솔직히 금투세 공약,0
3,2024-09-24,의료붕괴 앞으로 일어날 일,0
3,2024-09-24,기사 의대 준비 2학기 서울대 1학년 813명 무더기 휴학 자연계 4명 중 1명,2
3,2024-09-24,총장이 나서라,0
3,2024-09-24,윤 대통령 의사증원 의료개혁 흔들림 없이 추진,2
3,2024-09-24,2025 수시모집 논술전형 경쟁률 결산,3
3,2024-09-25,미국의 우수인재들이 실리콘 밸리로 가는 이유,4
3,2024-09-25,서울대 휴학률 23 1,3
3,2024-09-25,결국 봐라 의새들 뻐팅기더니 망했네,4
3,2024-09-25,한동훈 대표를 검사후배 아닌 당대표로 봐주세요 대통령 님,0
3,2024-09-25,서울대 1학년 자연계열 학생 25 가 휴학,3
3,2024-09-25,근데 살쪄보이는사람도 쿠팡알바 받아줌,3
3,2024-09-25,의사 실수입,0
3,2024-09-25,공대 진로,0
3,2024-09-25,카이스트 박사출신 일타강사가 보는 의대증원,0
3,2024-09-23,의대 등록률 3 4 의대생들 진짜로 수능준비하나봐요,0
3,2024-10-09,메디컬 분야 최근 시사 이슈와 면접 예상 질문이요,0
3,2024-09-23,공유 신한 의대 증원 수혜주 메가스터디 아닌 디지털대성 목표가 9600원,0
3,2024-10-09,지금 대한민국을 발목잡고 있는 두 가지,0
3,2024-10-13,한동훈 대표님의 영원한 파트너 구자룡 변호사님 친구추가 받아주셨어요,0
3,2024-10-12,2025 고교선택 설명회,3
3,2024-10-12,정시교육 1강 2024 10 12 후기,3
3,2024-10-12,정시교육 1강 후기 2024 10 12 토,3
3,2024-10-11,자유한국당 하주성 정부내각이 의료계와 협상 시작하지 않으면 국민만 손해,0
3,2024-10-11,동덕여대수시,0
3,2024-10-11,의료개혁에 대한 국민 생각,0
3,2024-10-11,과천지구 대학병원 유치 재검토,0
3,2024-10-11,의대교과수시지원한애들필독,0
3,2024-09-25,2025 정시모집은 수시이월로만 제한 즉 정시 배정없음은 어떨까요,0
3,2024-10-11,2025수시경쟁률 논술 165 52대1 성대 논술우수 412 5대1 최고 학종 17 56대1,3
3,2024-10-11,진짜 어이없네요,0
3,2024-10-11,대만은 의사보다 반도체 기업 직원의 연봉이 더 높다,0
3,2024-10-10,낮은최저인데,0
3,2024-10-10,2025정시 상위15개대 2만61명 확대 고대 서강대 한대 시립대 이대 동대등 6개교 다군 신설,3
3,2024-10-11,2024 10 09 pm 8 00,3
3,2024-10-10,조선일보 윤대통령 한동훈 10 16 재보선 이후 독대한다,0
3,2024-10-09,의대증원 관련 여론조사,0
3,2024-10-09,학령인구의 변화로 보는 입결,3
3,2024-10-09,2024 국감 의대정원 2000명 확대 연구자들 점진적 증원 제안,0
3,2024-10-11,2024년 10월 11일 금 신문을 통해 알게 된 것 들,0
3,2024-11-21,선덕여고와 예일고 선택 고민,3
3,2024-12-06,우려가 현실로 원서 접수가 두렵네요,2
3,2024-11-21,마음이 심란하네요,3
3,2024-12-18,올해는 가천대 의대 논술 증원 영향이 큰듯합니다,2
3,2024-12-18,수시 추합 기다리는데 이렇게 시간이 안갈줄,3
3,2024-12-18,최초합 등록 고민,3
3,2024-12-19,올해 1차 추합이 별로 안 빠진 이유,3
3,2024-12-19,단국대 간호학과 vs 순천향대 간호학과,3
3,2024-12-18,간호대합격 조무사학원 선택조언 해주세요,4
3,2024-12-17,올해 메디컬 정시 입시에서 고려할점 최상위 의대제외,3
3,2024-12-17,이번에 약대 추합 많이 돌까요,3
3,2024-12-17,현역은 정시로 대학가기가 많이 힘든가요,3
3,2024-12-17,충북대총장 규탄성명서,0
3,2024-12-17,25년도 입시 결과 다양한 소식이 궁금합니다,0
3,2024-12-17,가천대 의대 VS 전남대 의대 고민중입니다,0
3,2024-12-17,과학고에서 영어내신등급이 입시에 많은 영향이 있나요,3
3,2024-12-17,의대선택 어디가 좋을까요,2
3,2024-12-17,충남의 을지의,0
3,2024-12-17,인하 vs 인제,0
3,2024-12-17,현직과 재학중이신 분들께 간호 취업 질문 드려요,3
3,2024-12-16,사탐런 지능순 이말 맞나요,3
3,2024-12-16,질문 서울대 경제 지방의대 선택,0
3,2024-09-23,정부가 의학교육 질을 떨어뜨리지 못하도록 의평원에 관심부탁드려요,0
3,2024-12-16,순천향 의대 증원 170명,0
3,2024-12-31,n수 1 7 의대 가능할까요,3
3,2024-12-31,반수 VS 공대,4
3,2024-12-28,경북의 지역인재 vs 이화의,0
3,2024-12-28,편입 초보입니다,3
3,2024-12-28,진학사 연고대 표본이 아직 덜 들어왔다고 봐야 하나요,2
3,2024-12-28,갓반고 3등급 고대 합격자 친구들 사례,3
3,2024-12-28,올해 의대 수시 내신,2
3,2024-12-28,약대식 1 6 대구경북 지역인재 약대 vs 한의대 인문식 내신 1 4 지역인대 한의대,3
3,2024-12-28,이제 우리 아이들은 어쩌죠,0
3,2024-12-28,12년 특례 경쟁률,3
3,2024-12-28,의대증원 계획서 정보공개 청구,0
3,2024-12-28,2026학년 의대 정원 안갯속 N수 할까 말까 수험생들 고민,3
3,2024-12-29,정시지원전략4 금년도 정시 빵구의 흐름 예측,3
3,2024-12-29,정부는 6개월만 지나면 자기들이 이긴다고 했습니다 우리가 그들의 승리를 위해 돌아가야 합니까,0
3,2024-12-29,우리는 모두 한 편입니다,0
3,2024-12-29,여기는 너무 뒤쳐지네요,0
